Day fraction since midnight on 	pH probe (pH)	Source Pressure (Pa)	air valve control ()
0.60707817	6.713449955	-18.17252541	NaN
0.607089744	6.697794437	-18.17252541	NaN
0.607101291	6.685002327	-18.17252541	NaN
0.607112877	6.681542397	-18.17252541	NaN
0.607124438	6.674160957	-18.17252541	NaN
0.607136025	6.684596539	-18.17252541	NaN
0.607147614	6.674221993	-18.17252541	NaN
0.607159175	6.661700249	-18.17252541	NaN
0.607170754	6.680602074	-18.17252541	NaN
0.607182329	6.675195694	-18.17252541	NaN
0.607193928	6.797462463	-18.17252541	NaN
0.607205475	6.641791821	-18.17252541	NaN
0.607217058	6.62957859	-18.17252541	NaN
0.607228648	6.593018055	-18.17252541	NaN
0.607240215	6.631921291	-18.17252541	NaN
0.607251777	6.626953602	-18.17252541	NaN
0.607263347	6.638694286	-18.17252541	NaN
0.607274917	6.619695187	-18.17252541	NaN
0.607286527	6.624535084	-18.17252541	NaN
0.607298088	6.591609001	-18.17252541	NaN
0.607309658	6.616476059	-18.17252541	NaN
0.607321227	6.587901592	-18.17252541	NaN
0.607332785	6.644556522	-18.17252541	NaN
0.607344364	6.619279385	-18.17252541	NaN
0.607355937	6.646719456	-18.17252541	NaN
0.607367517	6.612174034	-18.17252541	NaN
0.607379101	6.629473209	-18.17252541	NaN
0.607390661	6.595754147	-18.17252541	NaN
0.607402241	6.624237061	-18.17252541	NaN
0.607413837	6.585632801	-18.17252541	NaN
0.607425392	6.586802006	-18.17252541	NaN
0.607436977	6.600477219	-18.17252541	NaN
0.607448537	6.61563158	-18.17252541	NaN
0.607460134	6.5960989	-18.17252541	NaN
0.60747169	6.61028862	-18.17252541	NaN
0.607483264	6.598924637	-18.17252541	NaN
0.607494868	6.609505653	-18.17252541	NaN
0.607506429	6.617022991	-18.17252541	NaN
0.60751798	6.615233421	-18.17252541	NaN
0.60752959	6.608892441	-18.17252541	NaN
0.607541125	6.591866016	-18.17252541	NaN
0.607552719	6.596476555	-18.17252541	NaN
0.607564302	6.591367245	-18.17252541	NaN
0.607575868	6.580426693	-18.17252541	NaN
0.607587462	6.683814526	-18.17252541	NaN
0.607599032	6.642294884	-18.17252541	NaN
0.607610586	6.554716587	-18.17252541	NaN
0.607622177	6.578226566	-18.17252541	NaN
0.60763375	6.57823658	-18.17252541	NaN
0.607645313	6.615818501	-18.17252541	NaN
0.607656914	6.579875946	-18.17252541	NaN
0.607668479	6.583613873	-18.17252541	NaN
0.607680033	6.542550087	-18.17252541	NaN
0.607691618	6.575965881	-18.17252541	NaN
0.607703197	6.559458733	-18.17252541	NaN
0.607714761	6.569155216	-18.17252541	NaN
0.607726332	6.56529665	-18.17252541	NaN
0.607737907	6.595991612	-18.17252541	NaN
0.607749488	6.555216312	-18.17252541	NaN
0.607761064	6.569318295	-18.17252541	NaN
0.607772638	6.529213429	-18.17252541	NaN
0.60778421	6.556665421	-18.17252541	NaN
0.607795803	6.526544094	-18.17252541	NaN
0.607807383	6.531887054	-18.17252541	NaN
0.60781892	6.524036408	-18.17252541	NaN
0.607830523	6.521718502	-18.17252541	NaN
0.6078421	6.514647961	-18.17252541	NaN
0.607853675	6.50452137	-18.17252541	NaN
0.607865246	6.509818077	-18.17252541	NaN
0.607876835	6.514983177	-18.17252541	NaN
0.607888384	6.514535427	-18.17252541	NaN
0.607899944	6.51775074	-18.17252541	NaN
0.607911534	6.519752979	-18.17252541	NaN
0.607923099	6.517614842	-18.17252541	NaN
0.60793468	6.49972105	-18.17252541	NaN
0.607946244	6.502312183	-18.17252541	NaN
0.607957829	6.486051559	-18.17252541	NaN
0.607969412	6.482311249	-18.17252541	NaN
0.607980963	6.492042542	-18.17252541	NaN
0.607992553	6.499016762	-18.17252541	NaN
0.608004114	6.513771534	-18.17252541	NaN
0.608015709	6.462548733	-18.17252541	NaN
0.608027291	6.492565155	-18.17252541	NaN
0.608038852	6.444348335	-18.17252541	NaN
0.608050451	6.485931397	-18.17252541	NaN
0.608062	6.464427471	-18.17252541	NaN
0.608073591	6.485745907	-18.17252541	NaN
0.608085161	6.475949287	-18.17252541	NaN
0.608096709	6.490456104	-18.17252541	NaN
0.608108313	6.46519804	-18.17252541	NaN
0.608119866	6.472409248	-18.17252541	NaN
0.60813147	6.460934639	-18.17252541	NaN
0.608143026	6.474533081	-18.17252541	NaN
0.608154593	6.452484608	-18.17252541	NaN
0.60816617	6.487528801	-18.17252541	NaN
0.60817776	6.468208313	-18.17252541	NaN
0.608189344	6.454292774	-18.17252541	NaN
0.608200886	6.423027515	-18.17252541	NaN
0.608212485	6.435398102	-18.17252541	NaN
0.608224072	6.43233633	-18.17252541	NaN
0.608235643	6.468464375	-18.17252541	NaN
0.608247206	6.449549675	-18.17252541	NaN
0.608258774	6.437595367	-18.17252541	NaN
0.608270348	6.430055618	-18.17252541	NaN
0.608281936	6.447333813	-18.17252541	NaN
0.608293479	6.451754093	-18.17252541	NaN
0.608305063	6.445508003	-18.17252541	NaN
0.608316631	6.447566509	-18.17252541	NaN
0.608328214	6.445852757	-18.17252541	NaN
0.608339792	6.46061039	-18.17252541	NaN
0.608351382	6.466217995	-18.17252541	NaN
0.608362946	6.454882145	-18.17252541	NaN
0.608374513	6.412059784	-18.17252541	NaN
0.608386104	6.417729855	-18.17252541	NaN
0.608397669	6.39715004	-18.17252541	NaN
0.608409236	6.421867371	-18.17252541	NaN
0.608420804	6.407067776	-18.17252541	NaN
0.608432393	6.4209342	-18.17252541	NaN
0.608443951	6.390075684	-18.17252541	NaN
0.608455552	6.428682327	-18.17252541	NaN
0.608467104	6.388019085	-18.17252541	NaN
0.60847869	6.390562534	-18.17252541	NaN
0.608490259	6.397312641	-18.17252541	NaN
0.608501837	6.424592018	-18.17252541	NaN
0.60851344	6.381178379	-18.17252541	NaN
0.608525009	6.390647888	-18.17252541	NaN
0.608536557	6.366853714	-18.17252541	NaN
0.608548146	6.379721165	-18.17252541	NaN
0.608559733	6.349257946	-18.17252541	NaN
0.60857128	6.393230438	-18.17252541	NaN
0.608582884	6.377640724	-18.17252541	NaN
0.608594435	6.369598389	-18.17252541	NaN
0.60860603	6.371380806	-18.17252541	NaN
0.60861758	6.372544289	-18.17252541	NaN
0.608629168	6.376661778	-18.17252541	NaN
0.608640726	6.401509285	-18.17252541	NaN
0.608652315	6.41695118	-18.17252541	NaN
0.608663883	6.430873394	-18.17252541	NaN
0.608675464	6.410669804	-18.17252541	NaN
0.608687055	6.408565998	-18.17252541	NaN
0.60869862	6.390806675	-18.17252541	NaN
0.608710173	6.416333675	-18.17252541	NaN
0.608721765	6.39952898	-18.17252541	NaN
0.608733317	6.342172146	-18.17252541	NaN
0.608744905	6.356211186	-18.17252541	NaN
0.608756489	6.339309216	-18.17252541	NaN
0.608768051	6.349312306	-18.17252541	NaN
0.608779614	6.320426464	-18.17252541	NaN
0.608791179	6.329147816	-18.17252541	NaN
0.608802783	6.340328693	-18.17252541	NaN
0.608814349	6.384460449	-18.17252541	NaN
0.608825938	6.357368946	-18.17252541	NaN
0.608837505	6.341833115	-18.17252541	NaN
0.608849086	6.324887753	-18.17252541	NaN
0.608860665	6.345010757	-18.17252541	NaN
0.608872213	6.333645344	-18.17252541	NaN
0.608883806	6.334501743	-18.17252541	NaN
0.608895371	6.324175835	-18.17252541	NaN
0.608906958	6.314842701	-18.17252541	NaN
0.608918543	6.300711155	-18.17252541	NaN
0.608930105	6.335207462	-18.17252541	NaN
0.608941692	6.312191963	-18.17252541	NaN
0.608953259	6.340866089	-18.17252541	NaN
0.608964832	6.310807228	-18.17252541	NaN
0.608976409	6.299484253	-18.17252541	NaN
0.608987983	6.289483547	-18.17252541	NaN
0.60899954	6.286055565	-18.17252541	NaN
0.60901113	6.312738419	-18.17252541	NaN
0.609022683	6.339793682	-18.17252541	NaN
0.609034273	6.304947376	-18.17252541	NaN
0.609045853	6.888794422	-18.17252541	NaN
0.609057442	6.365398407	-18.17252541	NaN
0.60906898	6.35250473	-18.17252541	NaN
0.609080568	6.328675747	-18.17252541	NaN
0.609092124	6.316720486	-18.17252541	NaN
0.609103719	6.335569382	-18.17252541	NaN
0.609115302	6.331549645	-18.17252541	NaN
0.60912688	6.354005337	-18.17252541	NaN
0.609138452	6.311079502	-18.17252541	NaN
0.609150038	6.337136746	-18.17252541	NaN
0.609161605	7.086945057	-18.17252541	NaN
0.609173178	6.418138504	-18.17252541	NaN
0.609184728	6.355689049	-18.17252541	NaN
0.609196309	6.341851711	-18.17252541	NaN
0.609207899	6.321608067	-18.17252541	NaN
0.60921946	6.334064961	-18.17252541	NaN
0.609231035	6.320095539	-18.17252541	NaN
0.609242597	6.305082798	-18.17252541	NaN
0.60925417	6.305207729	-18.17252541	NaN
0.609265756	6.336750507	-18.17252541	NaN
0.609277336	6.289413452	-18.17252541	NaN
0.609288918	6.301977158	-18.17252541	NaN
0.609300479	6.240255833	-18.17252541	NaN
0.609312074	6.253723145	-18.17252541	NaN
0.60932363	6.243840218	-18.17252541	NaN
0.609335223	6.244549751	-18.17252541	NaN
0.609346777	6.220915794	-18.17252541	NaN
0.60935835	6.238060951	-18.17252541	NaN
0.609369933	6.223876	-18.17252541	NaN
0.609381496	6.256505013	-18.17252541	NaN
0.609393092	6.262216568	-18.17252541	NaN
0.609404668	6.275683403	-18.17252541	NaN
0.609416239	6.264073372	-18.17252541	NaN
0.60942781	6.269358635	-18.17252541	NaN
0.609439382	6.245727062	-18.17252541	NaN
0.609450958	6.227388859	-18.17252541	NaN
0.609462536	6.202754974	-18.17252541	NaN
0.609474127	6.232032776	-18.17252541	NaN
0.609485665	6.226312161	-18.17252541	NaN
0.609497255	6.21639204	-18.17252541	NaN
0.609508831	6.232854366	-18.17252541	NaN
0.609520411	6.223418236	-18.17252541	NaN
0.609531969	6.228383541	-18.17252541	NaN
0.609543549	6.229962826	-18.17252541	NaN
0.60955511	6.193007469	-18.17252541	NaN
0.609566695	6.175626278	-18.17252541	NaN
0.609578274	6.19844532	-18.17252541	NaN
0.609589858	6.184121132	-18.17252541	NaN
0.609601415	6.212539196	-18.17252541	NaN
0.609612992	6.218775749	-18.17252541	NaN
0.609624598	6.253274441	-18.17252541	NaN
0.60963614	6.211607933	-18.17252541	NaN
0.609647729	6.218015194	-18.17252541	NaN
0.609659285	6.172540188	-18.17252541	NaN
0.60967089	6.176389694	-18.17252541	NaN
0.609682436	6.140186787	-18.17252541	NaN
0.609694023	6.161881447	-18.17252541	NaN
0.609705576	6.15527153	-18.17252541	NaN
0.609717185	6.185549736	-18.17252541	NaN
0.60972876	6.149931431	-18.17252541	NaN
0.609740315	6.152326584	-18.17252541	NaN
0.609751889	6.156711102	-18.17252541	NaN
0.609763459	6.186023712	-18.17252541	NaN
0.609775035	6.168955326	-18.17252541	NaN
0.609786625	6.173504829	-18.17252541	NaN
0.609798191	6.163512707	-18.17252541	NaN
0.609809773	6.180910587	-18.17252541	NaN
0.609821339	6.164588928	-18.17252541	NaN
0.6098329	6.211635113	-18.17252541	NaN
0.609844484	6.174189568	-18.17252541	NaN
0.609856059	6.14952898	-18.17252541	NaN
0.609867634	6.198263168	-18.17252541	NaN
0.609879211	6.152932167	-18.17252541	NaN
0.609890783	6.167057037	-18.17252541	NaN
0.609902357	6.157636643	-18.17252541	NaN
0.609913948	6.161553383	-18.17252541	NaN
0.609925514	6.145726204	-18.17252541	NaN
0.60993709	6.148441315	-18.17252541	NaN
0.609948655	6.117496491	-18.17252541	NaN
0.609960232	6.132705689	-18.17252541	NaN
0.609971793	6.132588387	-18.17252541	NaN
0.609983399	6.154164791	-18.17252541	NaN
0.609994969	6.107545376	-18.17252541	NaN
0.610006541	6.135348797	-18.17252541	NaN
0.61001812	6.106115818	-18.17252541	NaN
0.610029679	6.139264584	-18.17252541	NaN
0.610041257	6.124588966	-18.17252541	NaN
0.610052834	6.174034596	-18.17252541	NaN
0.610064389	6.158848286	-18.17252541	NaN
0.610076002	6.136663437	-18.17252541	NaN
0.610087538	6.116914749	-18.17252541	NaN
0.610099143	6.135638237	-18.17252541	NaN
0.610110695	6.106210709	-18.17252541	NaN
0.610122289	6.145330429	-18.17252541	NaN
0.61013385	6.116400719	-18.17252541	NaN
0.610145422	6.135896683	-18.17252541	NaN
0.610157018	6.117465973	-18.17252541	NaN
0.610168574	6.121631622	-18.17252541	NaN
0.610180148	6.134039402	-18.17252541	NaN
0.610191743	6.102907181	-18.17252541	NaN
0.610203307	6.063392162	-18.17252541	NaN
0.610214874	6.081645966	-18.17252541	NaN
0.610226436	6.094646931	-18.17252541	NaN
0.610238024	6.099013329	-18.17252541	NaN
0.610249616	6.089916706	-18.17252541	NaN
0.610261185	6.094091892	-18.17252541	NaN
0.610272735	6.100456715	-18.17252541	NaN
0.610284334	6.109838009	-18.17252541	NaN
0.61029588	6.094467163	-18.17252541	NaN
0.610307479	6.073205948	-18.17252541	NaN
0.610319041	6.066630364	-18.17252541	NaN
0.610330628	6.055301666	-18.17252541	NaN
0.610342194	6.049957752	-18.17252541	NaN
0.610353783	6.027391911	-18.17252541	NaN
0.610365369	6.057767868	-18.17252541	NaN
0.610376917	6.01611805	-18.17252541	NaN
0.610388488	6.030055523	-18.17252541	NaN
0.610400067	6.011146069	-18.17252541	NaN
0.610411644	6.050708294	-18.17252541	NaN
0.610423217	6.021823406	-18.17252541	NaN
0.6104348	6.036286831	-18.17252541	NaN
0.610446369	6.041920662	-18.17252541	NaN
0.610457949	6.072431088	-18.17252541	NaN
0.610469514	6.043035507	-18.17252541	NaN
0.610481114	6.035384655	-18.17252541	NaN
0.610492686	6.058366776	-18.17252541	NaN
0.610504244	6.059824944	-18.17252541	NaN
0.610515827	5.993205071	-18.17252541	NaN
0.610527384	6.016142845	-18.17252541	NaN
0.610538958	6.034927368	-18.17252541	NaN
0.610550547	6.070796967	-18.17252541	NaN
0.610562126	6.047484875	-18.17252541	NaN
0.610573671	6.066644192	-18.17252541	NaN
0.610585275	6.060542584	-18.17252541	NaN
0.610596856	6.059407234	-18.17252541	NaN
0.610608403	6.041178703	-18.17252541	NaN
0.610619996	6.019021988	-18.17252541	NaN
0.610631563	5.997452259	-18.17252541	NaN
0.610643122	6.00457859	-18.17252541	NaN
0.610654717	5.995298863	-18.17252541	NaN
0.610666301	5.994540691	-18.17252541	NaN
0.610677846	5.983063698	-18.17252541	NaN
0.610689418	5.999637127	-18.17252541	NaN
0.61070102	6.024535656	-18.17252541	NaN
0.610712583	5.972251892	-18.17252541	NaN
0.610724162	5.988016129	-18.17252541	NaN
0.61073573	5.968406677	-18.17252541	NaN
0.610747335	6.02213192	-18.17252541	NaN
0.610758873	6.002286911	-18.17252541	NaN
0.610770454	6.022212982	-18.17252541	NaN
0.610782036	5.995740414	-18.17252541	NaN
0.610793602	6.003155708	-18.17252541	NaN
0.610805191	5.997800827	-18.17252541	NaN
0.610816764	5.95803833	-18.17252541	NaN
0.61082833	5.942461968	-18.17252541	NaN
0.610839906	5.959932327	-18.17252541	NaN
0.610851466	5.929263115	-18.17252541	NaN
0.610863067	5.950572014	-18.17252541	NaN
0.610874614	5.930438519	-18.17252541	NaN
0.610886204	5.965211391	-18.17252541	NaN
0.610897792	5.925179958	-18.17252541	NaN
0.610909355	5.954721451	-18.17252541	NaN
0.610920925	5.941967964	-18.17252541	NaN
0.610932505	5.962915421	-18.17252541	NaN
0.610944077	5.965181828	-18.17252541	NaN
0.610955652	5.973655224	-18.17252541	NaN
0.610967223	5.947349548	-18.17252541	NaN
0.610978794	5.946208477	-18.17252541	NaN
0.610990369	5.935248852	-18.17252541	NaN
0.61100195	5.958037376	-18.17252541	NaN
0.611013505	5.940634728	-18.17252541	NaN
0.611025101	5.936323166	-18.17252541	NaN
0.611036672	5.935511589	-18.17252541	NaN
0.611048255	5.923051357	-18.17252541	NaN
0.611059832	5.961104393	-18.17252541	NaN
0.611071398	5.92006588	-18.17252541	NaN
0.611082964	5.957087994	-18.17252541	NaN
0.611094561	5.928003788	-18.17252541	NaN
0.611106134	5.948150635	-18.17252541	NaN
0.611117698	5.917084694	-18.17252541	NaN
0.611129271	5.932662964	-18.17252541	NaN
0.611140851	5.921270847	-18.17252541	NaN
0.61115243	5.924855232	-18.17252541	NaN
0.611163987	5.914449692	-18.17252541	NaN
0.611175558	5.884884834	-18.17252541	NaN
0.61118715	5.89197588	-18.17252541	NaN
0.611198727	5.905775547	-18.17252541	NaN
0.611210298	5.883379459	-18.17252541	NaN
0.611221851	5.927915573	-18.17252541	NaN
0.611233441	5.879034042	-18.17252541	NaN
0.61124502	5.881675243	-18.17252541	NaN
0.611256586	5.875375271	-18.17252541	NaN
0.611268177	5.880837917	-18.17252541	NaN
0.611279752	5.855532646	-18.17252541	NaN
0.611291316	5.862134934	-18.17252541	NaN
0.611302901	5.867018223	-18.17252541	NaN
0.61131447	5.896924973	-18.17252541	NaN
0.61132603	5.868114471	-18.17252541	NaN
0.611337598	5.894383907	-18.17252541	NaN
0.611349187	5.867226601	-18.17252541	NaN
0.611360752	5.875720024	-18.17252541	NaN
0.611372362	5.883996487	-18.17252541	NaN
0.611383908	5.894742012	-18.17252541	NaN
0.611395469	5.897834301	-18.17252541	NaN
0.611407056	5.881838799	-18.17252541	NaN
0.611418621	5.877086163	-18.17252541	NaN
0.611430203	5.858587742	-18.17252541	NaN
0.611441792	5.859120846	-18.17252541	NaN
0.611453357	5.845604897	-18.17252541	NaN
0.611464946	5.817053795	-18.17252541	NaN
0.611476514	5.814980507	-18.17252541	NaN
0.611488093	5.838045597	-18.17252541	NaN
0.611499663	5.854280949	-18.17252541	NaN
0.611511235	5.820872307	-18.17252541	NaN
0.61152281	5.854830265	-18.17252541	NaN
0.611534385	5.840421677	-18.17252541	NaN
0.611545958	5.802331924	-18.17252541	NaN
0.611557518	5.830722332	-18.17252541	NaN
0.611569094	5.809455872	-18.17252541	NaN
0.611580699	5.828511715	-18.17252541	NaN
0.611592264	5.809359551	-18.17252541	NaN
0.611603825	5.811482906	-18.17252541	NaN
0.611615398	5.773228645	-18.17252541	NaN
0.611626986	5.85152626	-18.17252541	NaN
0.611638538	5.836418629	-18.17252541	NaN
0.611650103	5.837771893	-18.17252541	NaN
0.611661708	5.799794674	-18.17252541	NaN
0.61167325	5.83174181	-18.17252541	NaN
0.611684839	5.825263023	-18.17252541	NaN
0.611696419	5.850468636	-18.17252541	NaN
0.611707986	5.818857193	-18.17252541	NaN
0.611719552	5.83079958	-18.17252541	NaN
0.611731165	5.784533978	-18.17252541	NaN
0.61174271	5.802087307	-18.17252541	NaN
0.611754285	5.745540619	-18.17252541	NaN
0.611765858	5.778383255	-18.17252541	NaN
0.611777456	5.752765656	-18.17252541	NaN
0.611789023	5.754580021	-18.17252541	NaN
0.611800569	5.761321068	-18.17252541	NaN
0.611812156	5.742449284	-18.17252541	NaN
0.611823725	5.738859654	-18.17252541	NaN
0.611835322	5.744504929	-18.17252541	NaN
0.611846881	5.729771137	-18.17252541	NaN
0.611858477	5.725224018	-18.17252541	NaN
0.611870031	5.713297844	-18.17252541	NaN
0.611881597	5.699895382	-18.17252541	NaN
0.611893183	5.756521702	-18.17252541	NaN
0.611904761	5.725740433	-18.17252541	NaN
0.611916324	5.730931759	-18.17252541	NaN
0.611927903	5.694543839	-18.17252541	NaN
0.611939472	5.715743065	-18.17252541	NaN
0.611951061	5.694849014	-18.17252541	NaN
0.61196265	5.714895248	-18.17252541	NaN
0.6119742	5.68585062	-18.17252541	NaN
0.611985767	5.716471195	-18.17252541	NaN
0.611997344	5.727450371	-18.17252541	NaN
0.612008919	5.73552084	-18.17252541	NaN
0.612020523	5.709598541	-18.17252541	NaN
0.612032084	5.740265846	-18.17252541	NaN
0.612043636	5.713605404	-18.17252541	NaN
0.612055227	5.724956513	-18.17252541	NaN
0.612066791	5.695446014	-18.17252541	NaN
0.612078395	5.724422455	-18.17252541	NaN
0.612089932	5.699426174	-18.17252541	NaN
0.612101519	5.705209255	-18.17252541	NaN
0.612113087	5.695257664	-18.17252541	NaN
0.612124676	5.688022614	-18.17252541	NaN
0.612136232	5.680724621	-18.17252541	NaN
0.61214784	5.707770824	-18.17252541	NaN
0.612159382	5.683499813	-18.17252541	NaN
0.61217096	5.676542759	-18.17252541	NaN
0.612182551	5.650212765	-18.17252541	NaN
0.612194112	5.655393124	-18.17252541	NaN
0.612205675	5.642316341	-18.17252541	NaN
0.612217253	5.63574934	-18.17252541	NaN
0.61222884	5.619362831	-18.17252541	NaN
0.612240407	5.611617088	-18.17252541	NaN
0.612252003	5.608314037	-18.17252541	NaN
0.612263557	5.603943348	-18.17252541	NaN
0.612275125	5.626554489	-18.17252541	NaN
0.612286703	5.627289772	-18.17252541	NaN
0.61229829	5.621957302	-18.17252541	NaN
0.612309847	5.594295502	-18.17252541	NaN
0.612321439	5.614105701	-18.17252541	NaN
0.612333009	5.606802464	-18.17252541	NaN
0.612344574	5.623016834	-18.17252541	NaN
0.612356147	5.602766991	-18.17252541	NaN
0.612367737	5.621744633	-18.17252541	NaN
0.612379293	5.62130928	-18.17252541	NaN
0.612390887	5.658674717	-18.17252541	NaN
0.612402462	5.585212231	-18.17252541	NaN
0.612414034	5.6143713	-18.17252541	NaN
0.612425608	5.582497597	-18.17252541	NaN
0.612437162	5.60712862	-18.17252541	NaN
0.61244876	5.567435265	-18.17252541	NaN
0.612460331	5.574845791	-18.17252541	NaN
0.61247189	5.55884409	-18.17252541	NaN
0.612483466	5.594406128	-18.17252541	NaN
0.61249503	5.579096317	-18.17252541	NaN
0.612506624	5.587619782	-18.17252541	NaN
0.612518189	5.564078808	-18.17252541	NaN
0.612529769	5.597788811	-18.17252541	NaN
0.612541343	5.561624527	-18.17252541	NaN
0.612552895	5.571907044	-18.17252541	NaN
0.612564481	5.554330349	-18.17252541	NaN
0.612576055	5.584134579	-18.17252541	NaN
0.612587632	5.582642078	-18.17252541	NaN
0.6125992	5.594493866	-18.17252541	NaN
0.612610775	5.603997707	-18.17252541	NaN
0.612622368	5.62449646	-18.17252541	NaN
0.612633938	5.576574326	-18.17252541	NaN
0.612645522	5.55769825	-18.17252541	NaN
0.612657078	5.534594059	-18.17252541	NaN
0.612668651	5.523696423	-18.17252541	NaN
0.612680216	5.540174484	-18.17252541	NaN
0.61269183	5.531923294	-18.17252541	NaN
0.612703387	5.52756691	-18.17252541	NaN
0.612714955	5.488650799	-18.17252541	NaN
0.61272654	5.504455566	-18.17252541	NaN
0.612738128	5.479795933	-18.17252541	NaN
0.612749677	5.53044796	-18.17252541	NaN
0.612761263	5.478339672	-18.17252541	NaN
0.612772824	5.497175217	-18.17252541	NaN
0.612784383	5.481554031	-18.17252541	NaN
0.612795971	5.500859737	-18.17252541	NaN
0.612807542	5.453050613	-18.17252541	NaN
0.612819122	5.484144211	-18.17252541	NaN
0.61283071	5.454846859	-18.17252541	NaN
0.612842274	5.466593742	-18.17252541	NaN
0.612853853	5.450083733	-18.17252541	NaN
0.612865433	5.46094799	-18.17252541	NaN
0.612876992	5.416024208	-18.17252541	NaN
0.612888568	5.457210064	-18.17252541	NaN
0.612900152	5.450158119	-18.17252541	NaN
0.612911718	5.467555523	-18.17252541	NaN
0.612923301	5.444833279	-18.17252541	NaN
0.612934875	5.439771652	-18.17252541	NaN
0.612946433	5.440474987	-18.17252541	NaN
0.612958017	5.420596123	-18.17252541	NaN
0.61296959	5.425828934	-18.17252541	NaN
0.612981183	5.435353279	-18.17252541	NaN
0.612992752	5.404106617	-18.17252541	NaN
0.613004293	5.380682945	-18.17252541	NaN
0.613015882	5.366612911	-18.17252541	NaN
0.61302746	5.362950802	-18.17252541	NaN
0.613039031	5.365435123	-18.17252541	NaN
0.613050605	5.39800787	-18.17252541	NaN
0.613062193	5.406857967	-18.17252541	NaN
0.613073756	5.376406193	-18.17252541	NaN
0.61308535	5.380003929	-18.17252541	NaN
0.613096914	5.373408318	-18.17252541	NaN
0.613108485	5.390628338	-18.17252541	NaN
0.613120052	5.355923653	-18.17252541	NaN
0.613131621	5.372792244	-18.17252541	NaN
0.613143184	5.404835224	-18.17252541	NaN
0.613154774	5.396347046	-18.17252541	NaN
0.613166348	5.391414166	-18.17252541	NaN
0.613177925	5.416556358	-18.17252541	NaN
0.613189499	5.347238541	-18.17252541	NaN
0.613201101	5.392201424	-18.17252541	NaN
0.613212653	5.343450546	-18.17252541	NaN
0.613224219	5.354596138	-18.17252541	NaN
