Day fraction since midnight on 	pH probe (pH)	Source Pressure (Pa)	air valve control ()
0.61323579	5.316985607	-18.17252541	NaN
0.613247372	5.320302486	-18.17252541	NaN
0.613258955	5.271807194	-18.17252541	NaN
0.613270532	5.292675495	-18.17252541	NaN
0.613282084	5.261956215	-18.17252541	NaN
0.613293669	5.282109261	-18.17252541	NaN
0.613305233	5.284157753	-18.17252541	NaN
0.613316844	5.267779827	-18.17252541	NaN
0.613328404	5.277887821	-18.17252541	NaN
0.61333996	5.279175758	-18.17252541	NaN
0.613351541	5.277600765	-18.17252541	NaN
0.613363105	5.289939404	-18.17252541	NaN
0.613374685	5.272206783	-18.17252541	NaN
0.613386282	5.276500225	-18.17252541	NaN
0.613397863	5.270431042	-18.17252541	NaN
0.613409438	5.323735237	-18.17252541	NaN
0.613420987	5.242274284	-18.17252541	NaN
0.613432562	5.2330966	-18.17252541	NaN
0.613444132	5.235553265	-18.17252541	NaN
0.613455714	5.215913773	-18.17252541	NaN
0.613467266	5.217967987	-18.17252541	NaN
0.613478854	5.180352688	-18.17252541	NaN
0.613490428	5.17997551	-18.17252541	NaN
0.613502027	5.176259995	-18.17252541	NaN
0.613513582	5.21305275	-18.17252541	NaN
0.613525156	5.174749851	-18.17252541	NaN
0.61353671	5.198952675	-18.17252541	NaN
0.613548312	5.178496838	-18.17252541	NaN
0.61355987	5.183871746	-18.17252541	NaN
0.61357145	5.14444685	-18.17252541	NaN
0.613583026	5.158461571	-18.17252541	NaN
0.613594618	5.124637604	-18.17252541	NaN
0.613606197	5.168863773	-18.17252541	NaN
0.61361775	5.157783508	-18.17252541	NaN
0.613629336	5.15387249	-18.17252541	NaN
0.613640907	5.132351399	-18.17252541	NaN
0.613652474	5.139780521	-18.17252541	NaN
0.613664067	5.121676922	-18.17252541	NaN
0.613675628	5.151772976	-18.17252541	NaN
0.613687199	5.160392284	-18.17252541	NaN
0.613698773	5.173471451	-18.17252541	NaN
0.613710336	5.132698536	-18.17252541	NaN
0.61372191	5.121805191	-18.17252541	NaN
0.613733493	5.07927084	-18.17252541	NaN
0.613745063	5.103103161	-18.17252541	NaN
0.613756656	5.05928421	-18.17252541	NaN
0.613768218	5.024429321	-18.17252541	NaN
0.613779792	5.012111664	-18.17252541	NaN
0.61379136	5.03420496	-18.17252541	NaN
0.613802963	5.030246258	-18.17252541	NaN
0.613814511	5.001080036	-18.17252541	NaN
0.613826083	4.986674786	-18.17252541	NaN
0.613837667	4.969637394	-18.17252541	NaN
0.613849236	4.956792355	-18.17252541	NaN
0.613860809	4.955529213	-18.17252541	NaN
0.613872398	4.966045857	-18.17252541	NaN
0.61388397	4.925086498	-18.17252541	NaN
0.613895532	4.948662281	-18.17252541	NaN
0.613907094	4.93087244	-18.17252541	NaN
0.613918693	4.962153912	-18.17252541	NaN
0.613930269	4.918516636	-18.17252541	NaN
0.613941829	4.923732758	-18.17252541	NaN
0.613953429	4.878036499	-18.17252541	NaN
0.613964993	4.874866486	-18.17252541	NaN
0.613976566	4.873767376	-18.17252541	NaN
0.613988125	4.856606484	-18.17252541	NaN
0.613999682	4.815742016	-18.17252541	NaN
0.614011267	4.832746983	-18.17252541	NaN
0.614022863	4.818523884	-18.17252541	NaN
0.614034435	4.852506161	-18.17252541	NaN
0.614045983	4.787216187	-18.17252541	NaN
0.614057556	4.792574406	-18.17252541	NaN
0.614069129	4.774466991	-18.17252541	NaN
0.614080746	4.770760536	-18.17252541	NaN
0.614092306	4.74788475	-18.17252541	NaN
0.614103853	4.759841919	-18.17252541	NaN
0.614115451	4.726426601	-18.17252541	NaN
0.614127026	4.735407352	-18.17252541	NaN
0.614138602	4.70379591	-18.17252541	NaN
0.614150168	4.802780151	-18.17252541	NaN
0.614161735	4.664924622	-18.17252541	NaN
0.614173296	4.642702103	-18.17252541	NaN
0.614184876	4.605331898	-18.17252541	NaN
0.614196474	4.590276241	-18.17252541	NaN
0.614208058	4.607044697	-18.17252541	NaN
0.614219624	4.609577179	-18.17252541	NaN
0.614231169	4.587905407	-18.17252541	NaN
0.614242754	4.57164526	-18.17252541	NaN
0.61425435	4.573190212	-18.17252541	NaN
0.614265922	4.532094002	-18.17252541	NaN
0.614277477	4.550254345	-18.17252541	NaN
0.61428906	4.523055077	-18.17252541	NaN
0.614300625	4.587362289	-18.17252541	NaN
0.614312206	4.561619759	-18.17252541	NaN
0.614323781	4.584351063	-18.17252541	NaN
0.614335348	4.545267105	-18.17252541	NaN
0.614346935	4.556540966	-18.17252541	NaN
0.614358518	4.478460312	-18.17252541	NaN
0.6143701	4.444320679	-18.17252541	NaN
0.614381623	4.420825481	-18.17252541	NaN
0.614393237	4.425537586	-18.17252541	NaN
0.614404811	4.381449699	-18.17252541	NaN
0.614416372	4.464497089	-18.17252541	NaN
0.614427954	4.336293221	-18.17252541	NaN
0.614439519	4.326853752	-18.17252541	NaN
0.614451122	4.288068771	-18.17252541	NaN
0.614462657	4.326791763	-18.17252541	NaN
0.614474227	4.325821877	-18.17252541	NaN
0.614485827	4.325270176	-18.17252541	NaN
0.614497399	4.2702384	-18.17252541	NaN
0.614508975	4.255483151	-18.17252541	NaN
0.614520547	4.251803875	-18.17252541	NaN
0.61453213	4.255210877	-18.17252541	NaN
0.614543691	4.217603207	-18.17252541	NaN
0.614555288	4.207785606	-18.17252541	NaN
0.614566846	4.175187111	-18.17252541	NaN
0.614578403	4.170203209	-18.17252541	NaN
0.61458999	4.15411377	-18.17252541	NaN
0.614601559	4.122061253	-18.17252541	NaN
0.614613129	4.105418205	-18.17252541	NaN
0.614624739	4.079109192	-18.17252541	NaN
0.614636276	4.09533596	-18.17252541	NaN
0.614647875	4.081781864	-18.17252541	NaN
0.614659452	4.109603882	-18.17252541	NaN
0.61467099	4.069385529	-18.17252541	NaN
0.614682592	4.080244064	-18.17252541	NaN
0.614694183	4.044834137	-18.17252541	NaN
0.614705756	4.058032036	-18.17252541	NaN
0.614717307	4.007710934	-18.17252541	NaN
0.614728876	4.012576103	-18.17252541	NaN
0.614740459	4.008413315	-18.17252541	NaN
0.614752038	4.039822578	-18.17252541	NaN
0.614763629	3.985559225	-18.17252541	NaN
0.614775193	3.991028547	-18.17252541	NaN
0.614786762	3.970163107	-18.17252541	NaN
0.614798313	3.984275818	-18.17252541	NaN
0.614809891	3.955815077	-18.17252541	NaN
0.614821466	3.983294725	-18.17252541	NaN
0.61483303	3.980721712	-18.17252541	NaN
0.614844627	3.992835999	-18.17252541	NaN
0.61485621	3.949960947	-18.17252541	NaN
0.614867785	4.006293774	-18.17252541	NaN
0.614879361	3.94709301	-18.17252541	NaN
0.614890915	3.959729195	-18.17252541	NaN
0.614902493	3.928484678	-18.17252541	NaN
0.614914084	3.900606871	-18.17252541	NaN
0.614925642	3.873742104	-18.17252541	NaN
0.614937214	3.902733803	-18.17252541	NaN
0.614948806	3.978382349	-18.17252541	NaN
0.614960381	3.901000977	-18.17252541	NaN
0.61497194	3.890779734	-18.17252541	NaN
0.614983505	3.874593496	-18.17252541	NaN
0.61499509	3.867931843	-18.17252541	NaN
0.615006667	3.858972073	-18.17252541	NaN
0.615018241	3.867644787	-18.17252541	NaN
0.615029833	3.863791943	-18.17252541	NaN
0.615041383	3.840526104	-18.17252541	NaN
0.61505296	3.838118792	-18.17252541	NaN
0.615064532	3.84218502	-18.17252541	NaN
0.615076103	3.82341814	-18.17252541	NaN
0.615087688	3.836561918	-18.17252541	NaN
0.61509927	3.813387632	-18.17252541	NaN
0.615110833	3.8255198	-18.17252541	NaN
0.615122404	3.803809166	-18.17252541	NaN
0.615133996	3.822229385	-18.17252541	NaN
0.615145543	3.79253459	-18.17252541	NaN
0.615157147	3.795989037	-18.17252541	NaN
0.615168704	3.760691166	-18.17252541	NaN
0.615180268	3.768702507	-18.17252541	NaN
0.615191862	3.755201817	-18.17252541	NaN
0.61520342	3.77142024	-18.17252541	NaN
0.615215012	3.754937887	-18.17252541	NaN
0.615226581	3.763303757	-18.17252541	NaN
0.615238147	3.745132923	-18.17252541	NaN
0.615249724	3.761851549	-18.17252541	NaN
0.615261293	3.766799212	-18.17252541	NaN
0.61527287	3.764683485	-18.17252541	NaN
0.615284457	3.749899864	-18.17252541	NaN
0.615295998	3.767979145	-18.17252541	NaN
0.615307602	3.744013786	-18.17252541	NaN
0.615319168	3.754520178	-18.17252541	NaN
0.615330739	3.731598139	-18.17252541	NaN
0.615342296	3.717810154	-18.17252541	NaN
0.615353897	3.73049736	-18.17252541	NaN
0.615365463	3.719114065	-18.17252541	NaN
0.615377044	3.700829268	-18.17252541	NaN
0.61538862	3.691662788	-18.17252541	NaN
0.615400181	3.689040899	-18.17252541	NaN
0.615411754	3.695940733	-18.17252541	NaN
0.615423333	3.712198496	-18.17252541	NaN
0.6154349	3.716235638	-18.17252541	NaN
0.615446469	3.740227461	-18.17252541	NaN
0.615458062	3.720178366	-18.17252541	NaN
0.615469634	3.74530983	-18.17252541	NaN
0.615481186	3.726323128	-18.17252541	NaN
0.615492773	3.748485088	-18.17252541	NaN
0.615504332	3.71027422	-18.17252541	NaN
0.615515939	3.707746267	-18.17252541	NaN
0.615527503	3.694683313	-18.17252541	NaN
0.615539069	3.713799	-18.17252541	NaN
0.61555063	3.699809551	-18.17252541	NaN
0.615562216	3.731801033	-18.17252541	NaN
0.615573786	3.716531515	-18.17252541	NaN
0.615585378	3.725323916	-18.17252541	NaN
0.615596955	3.691692591	-18.17252541	NaN
0.615608526	3.692788124	-18.17252541	NaN
0.615620096	3.664555788	-18.17252541	NaN
0.615631678	3.69750762	-18.17252541	NaN
0.615643251	3.664705753	-18.17252541	NaN
0.615654804	3.661297321	-18.17252541	NaN
0.615666383	3.643888474	-18.17252541	NaN
0.615677988	3.320628882	-18.17252541	NaN
0.615689549	3.575050592	-18.17252541	NaN
0.615701097	3.625145674	-18.17252541	NaN
0.615712692	3.600694656	-18.17252541	NaN
0.615724262	3.625585556	-18.17252541	NaN
0.615735845	3.626284599	-18.17252541	NaN
0.615747428	3.630524635	-18.17252541	NaN
0.615758999	3.62388134	-18.17252541	NaN
0.61577058	3.64455986	-18.17252541	NaN
0.615782142	3.653566361	-18.17252541	NaN
0.615793694	3.610071182	-18.17252541	NaN
0.615805286	3.608868599	-18.17252541	NaN
0.615816872	3.606527567	-18.17252541	NaN
0.61582843	3.618698597	-18.17252541	NaN
0.615839993	3.593813181	-18.17252541	NaN
0.615851557	3.61093235	-18.17252541	NaN
0.615863177	3.582029104	-18.17252541	NaN
0.615874748	3.598588705	-18.17252541	NaN
0.615886294	3.585906029	-18.17252541	NaN
0.615897886	3.592185736	-18.17252541	NaN
0.615909453	3.579589129	-18.17252541	NaN
0.615921014	3.588577986	-18.17252541	NaN
0.615932621	3.570134163	-18.17252541	NaN
0.615944169	3.612065554	-18.17252541	NaN
0.61595575	3.588603497	-18.17252541	NaN
0.615967312	3.617129087	-18.17252541	NaN
0.615978888	3.579605818	-18.17252541	NaN
0.615990457	3.596486807	-18.17252541	NaN
0.616002052	3.560499668	-18.17252541	NaN
0.616013623	3.568795443	-18.17252541	NaN
0.616025202	3.557793856	-18.17252541	NaN
0.616036757	3.576963902	-18.17252541	NaN
0.616048344	3.553502321	-18.17252541	NaN
0.616059904	3.577847242	-18.17252541	NaN
0.616071467	3.568097591	-18.17252541	NaN
0.616083052	3.603368044	-18.17252541	NaN
0.616094617	3.569452047	-18.17252541	NaN
0.616106195	3.572716951	-18.17252541	NaN
0.616117772	3.57057786	-18.17252541	NaN
0.616129355	3.560515404	-18.17252541	NaN
0.616140937	3.545585394	-18.17252541	NaN
0.616152524	3.543296814	-18.17252541	NaN
0.616164078	3.555487871	-18.17252541	NaN
0.616175653	3.555587769	-18.17252541	NaN
0.616187228	3.567586899	-18.17252541	NaN
0.616198827	3.56976223	-18.17252541	NaN
0.616210373	3.580849648	-18.17252541	NaN
0.616221953	3.568101645	-18.17252541	NaN
0.616233531	3.566637993	-18.17252541	NaN
0.6162451	3.548488379	-18.17252541	NaN
0.616256666	3.557466507	-18.17252541	NaN
0.616268227	3.533144474	-18.17252541	NaN
0.61627983	3.538213491	-18.17252541	NaN
0.616291397	3.518172503	-18.17252541	NaN
0.61630297	3.537542582	-18.17252541	NaN
0.616314543	3.507638216	-18.17252541	NaN
0.616326119	3.53221345	-18.17252541	NaN
0.616337684	3.517100573	-18.17252541	NaN
0.616349268	3.54396677	-18.17252541	NaN
0.616360849	3.513866425	-18.17252541	NaN
0.616372403	3.532813549	-18.17252541	NaN
0.616384004	3.506430864	-18.17252541	NaN
0.616395574	3.529810906	-18.17252541	NaN
0.616407144	3.50121522	-18.17252541	NaN
0.61641872	3.52047205	-18.17252541	NaN
0.616430277	3.496103048	-18.17252541	NaN
0.616441881	3.530809641	-18.17252541	NaN
0.616453446	3.51230216	-18.17252541	NaN
0.616464992	3.520459652	-18.17252541	NaN
0.616476592	3.49252677	-18.17252541	NaN
0.616488162	3.513184309	-18.17252541	NaN
0.616499723	3.509164572	-18.17252541	NaN
0.616511318	3.516861439	-18.17252541	NaN
0.616522889	3.505098105	-18.17252541	NaN
0.616534453	3.503059626	-18.17252541	NaN
0.616546028	3.498486042	-18.17252541	NaN
0.616557603	3.501900911	-18.17252541	NaN
0.616569168	3.49262929	-18.17252541	NaN
0.616580751	3.502621651	-18.17252541	NaN
0.616592338	3.509252548	-18.17252541	NaN
0.616603908	3.51023531	-18.17252541	NaN
0.616615464	3.497494221	-18.17252541	NaN
0.616627059	3.483382464	-18.17252541	NaN
0.616638628	3.49220109	-18.17252541	NaN
0.616650175	3.476609945	-18.17252541	NaN
0.616661762	3.495460987	-18.17252541	NaN
0.616673364	3.46372509	-18.17252541	NaN
0.616684928	3.482691765	-18.17252541	NaN
0.616696515	3.477650404	-18.17252541	NaN
0.616708061	3.498000145	-18.17252541	NaN
0.616719641	3.474990368	-18.17252541	NaN
0.61673123	3.49170661	-18.17252541	NaN
0.616742809	3.473653317	-18.17252541	NaN
0.61675435	3.484518051	-18.17252541	NaN
0.616765938	3.455593348	-18.17252541	NaN
0.616777503	3.480293036	-18.17252541	NaN
0.616789092	3.453953981	-18.17252541	NaN
0.616800666	3.491326809	-18.17252541	NaN
0.616812216	3.472576857	-18.17252541	NaN
0.616823803	3.474434614	-18.17252541	NaN
0.616835383	3.455985069	-18.17252541	NaN
0.616846976	3.460751057	-18.17252541	NaN
0.616858555	3.459837437	-18.17252541	NaN
0.616870099	3.468044043	-18.17252541	NaN
0.616881691	3.448550701	-18.17252541	NaN
0.616893264	3.466220379	-18.17252541	NaN
0.616904832	3.454735994	-18.17252541	NaN
0.616916423	3.456246376	-18.17252541	NaN
0.616927988	3.448284149	-18.17252541	NaN
0.616939566	3.460523844	-18.17252541	NaN
0.616951117	3.455887795	-18.17252541	NaN
0.616962694	3.465594292	-18.17252541	NaN
0.616974296	3.464093447	-18.17252541	NaN
0.616985868	3.452766657	-18.17252541	NaN
0.616997429	3.452355146	-18.17252541	NaN
0.617008995	3.439499855	-18.17252541	NaN
0.617020555	3.448704481	-18.17252541	NaN
0.617032134	3.430598021	-18.17252541	NaN
0.617043723	3.44224	-18.17252541	NaN
0.617055301	3.422003508	-18.17252541	NaN
0.617066836	3.439181566	-18.17252541	NaN
0.617078463	3.420828104	-18.17252541	NaN
0.617090005	3.441132546	-18.17252541	NaN
0.617101609	3.425646782	-18.17252541	NaN
0.617113155	3.446810722	-18.17252541	NaN
0.617124738	3.430040598	-18.17252541	NaN
0.617136323	3.445299864	-18.17252541	NaN
0.617147908	3.416740418	-18.17252541	NaN
0.61715944	3.442282438	-18.17252541	NaN
0.617171038	3.424317837	-18.17252541	NaN
0.617182612	3.437037468	-18.17252541	NaN
0.617194204	3.422796011	-18.17252541	NaN
0.617205767	3.437570334	-18.17252541	NaN
0.617217313	3.425423384	-18.17252541	NaN
0.6172289	3.437110186	-18.17252541	NaN
0.617240491	3.417997599	-18.17252541	NaN
0.617252065	3.429902077	-18.17252541	NaN
0.617263623	3.413060427	-18.17252541	NaN
0.617275201	3.424995184	-18.17252541	NaN
0.617286789	3.410929918	-18.17252541	NaN
0.617298346	3.419883013	-18.17252541	NaN
0.617309909	3.415419817	-18.17252541	NaN
0.617321497	3.419080496	-18.17252541	NaN
0.617333071	3.410622597	-18.17252541	NaN
0.617344653	3.403129816	-18.17252541	NaN
0.617356222	3.406345606	-18.17252541	NaN
0.617367778	3.402849436	-18.17252541	NaN
0.617379348	3.413343191	-18.17252541	NaN
0.617390943	3.421544552	-18.17252541	NaN
0.617402506	3.419346333	-18.17252541	NaN
0.61741408	3.404670715	-18.17252541	NaN
0.617425678	3.404746771	-18.17252541	NaN
0.617437259	3.393895865	-18.17252541	NaN
0.617448825	3.415219307	-18.17252541	NaN
0.617460385	3.388496399	-18.17252541	NaN
0.617471963	3.413763046	-18.17252541	NaN
0.617483531	3.39281106	-18.17252541	NaN
0.617495112	3.422154188	-18.17252541	NaN
0.617506685	3.403402329	-18.17252541	NaN
0.61751826	3.427898407	-18.17252541	NaN
0.617529834	3.413246155	-18.17252541	NaN
0.617541417	3.423810959	-18.17252541	NaN
0.617552978	3.40137744	-18.17252541	NaN
0.617564547	3.407675743	-18.17252541	NaN
0.617576129	3.384152889	-18.17252541	NaN
0.617587695	3.399635553	-18.17252541	NaN
0.617599288	3.373559475	-18.17252541	NaN
0.617610864	3.472091436	-18.17252541	NaN
0.617622444	3.371132612	-18.17252541	NaN
0.61763399	3.38090229	-18.17252541	NaN
0.617645586	3.363147497	-18.17252541	NaN
0.617657161	3.372892857	-18.17252541	NaN
0.617668733	3.364721537	-18.17252541	NaN
0.617680298	3.376247406	-18.17252541	NaN
0.617691872	3.377271891	-18.17252541	NaN
0.61770343	3.385018587	-18.17252541	NaN
0.617715024	3.386336327	-18.17252541	NaN
0.617726575	3.392902851	-18.17252541	NaN
0.61773818	3.386044979	-18.17252541	NaN
0.61774974	3.391306162	-18.17252541	NaN
0.617761307	3.392206192	-18.17252541	NaN
0.617772874	3.400744915	-18.17252541	NaN
0.61778445	3.39285326	-18.17252541	NaN
0.617796033	3.388970852	-18.17252541	NaN
0.617807626	3.399431706	-18.17252541	NaN
0.617819167	3.374189854	-18.17252541	NaN
0.617830754	3.398588181	-18.17252541	NaN
0.617842346	3.383558273	-18.17252541	NaN
0.617853917	3.392675638	-18.17252541	NaN
0.617865507	3.370546341	-18.17252541	NaN
0.61787705	3.388616085	-18.17252541	NaN
0.617888632	3.364425421	-18.17252541	NaN
0.617900213	3.379547119	-18.17252541	NaN
0.617911775	3.370687008	-18.17252541	NaN
0.617923373	3.396791935	-18.17252541	NaN
0.617934935	3.368211985	-18.17252541	NaN
0.617946516	3.380289078	-18.17252541	NaN
0.617958076	3.357599497	-18.17252541	NaN
0.617969644	3.37619853	-18.17252541	NaN
0.617981227	3.3487041	-18.17252541	NaN
0.617992812	3.368928671	-18.17252541	NaN
0.618004364	3.349828959	-18.17252541	NaN
0.618015942	3.362155199	-18.17252541	NaN
0.618027522	3.348686934	-18.17252541	NaN
0.618039117	3.356755734	-18.17252541	NaN
0.618050665	3.353000403	-18.17252541	NaN
0.61806224	3.363106251	-18.17252541	NaN
0.618073818	3.345119476	-18.17252541	NaN
0.618085398	3.374736786	-18.17252541	NaN
0.618096949	3.34360671	-18.17252541	NaN
0.618108543	3.359502077	-18.17252541	NaN
0.618120126	3.352809429	-18.17252541	NaN
0.618131673	3.358997583	-18.17252541	NaN
0.618143271	3.349897385	-18.17252541	NaN
0.618154825	3.345871449	-18.17252541	NaN
0.618166406	3.35430932	-18.17252541	NaN
0.61817797	3.346067667	-18.17252541	NaN
0.618189541	3.352593184	-18.17252541	NaN
0.618201129	3.350239277	-18.17252541	NaN
0.61821272	3.361124992	-18.17252541	NaN
0.618224271	3.344087124	-18.17252541	NaN
0.618235852	3.355035067	-18.17252541	NaN
0.618247455	3.330709457	-18.17252541	NaN
0.618259013	3.353236675	-18.17252541	NaN
0.618270589	3.333840847	-18.17252541	NaN
0.618282146	3.338576794	-18.17252541	NaN
0.618293721	3.326791763	-18.17252541	NaN
0.618305283	3.359139919	-18.17252541	NaN
0.618316868	3.329677105	-18.17252541	NaN
0.618328439	3.343846798	-18.17252541	NaN
0.618340014	3.321892738	-18.17252541	NaN
0.618351589	3.337441206	-18.17252541	NaN
0.618363163	3.324195862	-18.17252541	NaN
0.618374741	3.340512514	-18.17252541	NaN
0.618386309	3.329147816	-18.17252541	NaN
0.618397904	3.35421443	-18.17252541	NaN
0.618409486	3.342993498	-18.17252541	NaN
0.618421029	3.359822273	-18.17252541	NaN
0.618432618	3.346951008	-18.17252541	NaN
0.618444205	3.370073795	-18.17252541	NaN
0.618455756	3.351885319	-18.17252541	NaN
0.618467355	3.363941193	-18.17252541	NaN
0.618478901	3.354944229	-18.17252541	NaN
0.618490494	3.356789112	-18.17252541	NaN
0.618502065	3.351480961	-18.17252541	NaN
0.61851363	3.339844227	-18.17252541	NaN
0.61852522	3.333962679	-18.17252541	NaN
0.618536784	3.332414627	-18.17252541	NaN
0.618548355	3.334574223	-18.17252541	NaN
0.61855994	3.335060597	-18.17252541	NaN
0.618571527	3.332974434	-18.17252541	NaN
0.618583101	3.327562094	-18.17252541	NaN
0.618594645	3.344395161	-18.17252541	NaN
0.618606225	3.339963913	-18.17252541	NaN
0.618617798	3.352768183	-18.17252541	NaN
0.6186294	3.331156492	-18.17252541	NaN
0.618640971	3.336387634	-18.17252541	NaN
0.618652534	3.319696903	-18.17252541	NaN
0.618664124	3.315285683	-18.17252541	NaN
0.61867568	3.316245318	-18.17252541	NaN
0.61868723	3.317948341	-18.17252541	NaN
0.618698833	3.325993538	-18.17252541	NaN
0.618710388	3.322109222	-18.17252541	NaN
0.618721949	3.317187309	-18.17252541	NaN
0.618733524	3.315773249	-18.17252541	NaN
0.618745101	3.320766449	-18.17252541	NaN
0.618756689	3.327541828	-18.17252541	NaN
0.618768271	3.33174777	-18.17252541	NaN
0.618779834	3.326198816	-18.17252541	NaN
0.618791438	3.317948818	-18.17252541	NaN
0.618802978	3.307767153	-18.17252541	NaN
0.618814569	3.304863215	-18.17252541	NaN
0.618826154	3.309192419	-18.17252541	NaN
0.618837724	3.312488318	-18.17252541	NaN
0.618849281	3.309647322	-18.17252541	NaN
0.61886085	3.306693316	-18.17252541	NaN
0.618872432	3.303693056	-18.17252541	NaN
0.618884006	3.302705288	-18.17252541	NaN
0.618895598	3.302709103	-18.17252541	NaN
0.618907153	3.307057142	-18.17252541	NaN
0.618918743	3.314535141	-18.17252541	NaN
0.618930294	3.314805031	-18.17252541	NaN
0.618941879	3.310391188	-18.17252541	NaN
0.618953446	3.312037945	-18.17252541	NaN
0.618965024	3.309638262	-18.17252541	NaN
0.6189766	3.31116271	-18.17252541	NaN
0.618988168	3.310297251	-18.17252541	NaN
0.618999749	3.307603598	-18.17252541	NaN
0.619011314	3.307436466	-18.17252541	NaN
0.619022888	3.314070702	-18.17252541	NaN
0.619034483	3.314020872	-18.17252541	NaN
0.619046058	3.317526579	-18.17252541	NaN
0.619057629	3.319252729	-18.17252541	NaN
0.619069174	3.314867258	-18.17252541	NaN
0.61908078	3.307599545	-18.17252541	NaN
0.619092339	3.305328369	-18.17252541	NaN
0.619103896	3.310198069	-18.17252541	NaN
0.619115491	3.309238911	-18.17252541	NaN
0.619127056	3.30644083	-18.17252541	NaN
0.619138619	3.305077076	-18.17252541	NaN
0.619150201	3.312137604	-18.17252541	NaN
0.619161778	3.315443754	-18.17252541	NaN
0.619173346	3.318455219	-18.17252541	NaN
0.619184937	3.316864491	-18.17252541	NaN
0.619196521	3.312279463	-18.17252541	NaN
0.619208089	3.310472727	-18.17252541	NaN
0.619219666	3.665909767	-18.17252541	NaN
0.619231219	3.387590408	-18.17252541	NaN
0.619242801	3.364761114	-18.17252541	NaN
0.619254368	3.351608038	-18.17252541	NaN
0.619265952	3.349440098	-18.17252541	NaN
0.619277522	3.332109928	-18.17252541	NaN
0.619289111	3.319901943	-18.17252541	NaN
0.619300668	3.3127985	-18.17252541	NaN
0.619312264	3.310637236	-18.17252541	NaN
0.619323834	3.31221962	-18.17252541	NaN
0.619335377	3.313693285	-18.17252541	NaN
0.619346968	3.315294027	-18.17252541	NaN
0.619358554	3.324874163	-18.17252541	NaN
0.619370113	3.327022791	-18.17252541	NaN
0.619381713	3.323655367	-18.17252541	NaN
0.619393282	3.324197292	-18.17252541	NaN
0.619404841	3.318551779	-18.17252541	NaN